=== VTF Upscaler 7.0.0 Log — 2026-02-17 21:44:53 ===

[21:44:53] ⚡ Using cached scan for 736 files (instant)...
[21:44:53] ⊖ Skipped 204 files: 62x already 4096x4096, 21x 4096x2048, 9x mask texture, 3x 2048x4096
[21:44:53] 🔍 Scan done: 532 to upscale (109.8 MB), 204 skipped | batch size: 200
[21:44:53] 📦 Batch 1/3 (200 files)...
[21:44:57] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0156.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0156.png done
[21:44:57] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0161.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0161.png done
[21:44:57] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0158.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0158.png done
[21:44:57] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0163.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0163.png done
[21:44:57] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0160.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0160.png done
[21:44:57] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0165.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0165.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0162.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0162.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0167.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0167.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0164.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0164.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0169.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0169.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0166.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0166.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0171.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0171.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0168.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0168.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0173.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0173.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0170.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0170.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0172.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0172.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0175.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0175.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0174.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0174.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0177.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0177.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0179.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0179.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0176.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0176.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0181.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0181.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0178.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0178.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0180.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0180.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0183.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0183.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0185.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0185.png done
[21:44:58] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0182.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0182.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0187.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0187.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0184.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0184.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0189.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0189.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0186.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0186.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0191.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0191.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0188.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0188.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0193.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0193.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0190.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0190.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0195.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0195.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0192.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0192.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0197.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0197.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0194.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0194.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0199.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0199.png done
[21:44:59] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0196.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0196.png done
[21:45:00] [GPU] G:\_vtf_scratch\vtf_batch_1_1771364693\input/0198.bmp -> G:\_vtf_scratch\vtf_batch_1_1771364693\output/0198.png done
[21:45:00] ✗ normal_8x8.vtf: AI output missing or corrupted
[21:45:01] ✓ antennas.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ ball.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ nades.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ nades.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ shoulderbelt.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ glround.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ shoulderantenna.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ shoulderantenna.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ bacta_shell.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ ball.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ nades.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ shoulderantenna.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ shoulderbelt.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ red_glowy.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:04] ✓ shoulderbelt.vtf: 64x64 → 4096x4096 [AI] (10.7MB)
[21:45:07] ✓ boots.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:07] ✓ engineerset.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:07] ✓ grill.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:07] ✓ antennas.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:07] ✓ platestrap.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:07] ✓ enlshoulder.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:08] ✓ enlshoulder3.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:08] ✓ enlshoulder.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:08] ✓ enlshoulder2.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:08] ✓ codybits.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:08] ✓ cody_flash.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:09] ✓ enlshoulder.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:09] ✓ antenna.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:13] ✓ bandage.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:13] ✓ necklace.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:13] ✓ hands.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:13] ✓ enlshoulder.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:13] ✓ enlshoulder1.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:13] ✓ antenna.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:13] ✓ bacta_shell.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✓ guns.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✗ visor.vtf: AI output missing or corrupted
[21:45:17] ✓ enlistedchest.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✓ enlistedchest1.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✓ enlistedchest2.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✓ enlistedchest3.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✓ straps.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✓ antenna.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✓ antenna1.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✓ antenna2.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✓ enlshoulder.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✓ boots2.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:17] ✓ boots21.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:21] ✓ thermal_det.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:21] ✓ shoulders.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:21] ✓ lense_ilum.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:21] ✓ hands.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:21] ✓ mouth_eyes.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:21] ✓ glow.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:45:21] ✓ phase2visor.vtf: 256x128 → 4096x2048 [AI] (5.3MB)
[21:45:21] ✓ enlistedshoulder.vtf: 256x128 → 4096x2048 [AI] (5.3MB)
[21:45:21] ✓ enlistedshoulder5.vtf: 256x128 → 4096x2048 [AI] (5.3MB)
[21:45:21] ✓ tubes.vtf: 256x128 → 4096x2048 [AI] (5.3MB)
[21:45:21] ✓ enlisted2.vtf: 256x128 → 4096x2048 [AI] (5.3MB)
[21:45:21] ✓ hair.vtf: 256x128 → 4096x2048 [AI] (5.3MB)
[21:45:21] ✓ hair.vtf: 256x128 → 4096x2048 [AI] (5.3MB)
[21:45:21] ✓ flashmask.vtf: 128x128 → 4096x4096 [AI] (21.3MB)
[21:45:24] ✓ guns.vtf: 128x128 → 4096x4096 [AI] (21.3MB)
[21:45:24] ⚠ thermalmask.vtf: 128x128 → 4096x4096 [AI] (21.3MB) ⚠️ DARK
[21:45:24] ✓ guns.vtf: 128x128 → 4096x4096 [AI] (21.3MB)
[21:45:24] ✓ lense.vtf: 128x128 → 4096x4096 [AI] (21.3MB)
[21:45:24] ✓ feather.vtf: 128x128 → 4096x4096 [AI] (21.3MB)
[21:45:24] ⚠ 327th shoulder.vtf: 256x256 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[21:45:24] ✓ boots2.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:24] ✓ 10thxohelmetstuff.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:24] ✓ platestrap.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:24] ✓ 10thxohelmetstuff.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:24] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:24] ✓ muffs_p1.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:25] ✓ boots.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:25] ✓ boots2.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:25] ✓ sash.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:25] ✓ shoulder.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:25] ✓ muffs_p1.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:25] ✓ boots12.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:26] ✓ boots22.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:26] ✓ muffs.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:26] ✓ muffs2.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:26] ✓ sash.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:26] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:27] ✓ muffs.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:27] ✓ muffs_p1.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:27] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:27] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:28] ✓ sash.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:30] ✓ boots.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:30] ✓ boots.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:30] ⚠ boots2.vtf: 256x256 → 4096x4096 [AI] (10.7MB) ⚠️ SUSPECT
[21:45:30] ✓ sash.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:30] ✓ sash.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:30] ✓ sash.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:31] ✓ phase2boots.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:31] ✓ phase2gloves.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:31] ✓ chest.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:31] ⚠ chest2.vtf: 256x256 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[21:45:31] ✓ hands.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:31] ✓ hands2.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:31] ✓ phase2armorsep.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:31] ✓ phase2armorsep2.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:32] ✓ wear_human_male_head_cloneseason4codyhelm_cody_c.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:32] ✓ vol_lightmask02.vtf: 128x512 → 1024x4096 [AI] (2.7MB)
[21:45:32] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:32] ✓ platestrap.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:32] ✓ armarmor.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:33] ✓ heavyarmor.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:36] ✓ p1backpack.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:36] ✓ backantenna.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:36] ✓ backantenna2.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:36] ✓ codyjetpack.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:37] ✓ cody_visor.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:37] ✓ hair.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:37] ✓ cody_visor.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:37] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:39] ✓ 327th shoulder.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:39] ✓ satchel.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:39] ✓ chestplate.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:39] ✓ shoulder.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:39] ✓ shoulder_tire.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:41] ✓ p1helm.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:41] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:41] ✓ arc_arm.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:41] ✓ arc_backpack.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:41] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:41] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:41] ✓ shoulder.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:41] ✓ arc_arm.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:44] ✓ p1helm.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:44] ✓ p1helm5.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:44] ✓ p1helm6.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:44] ✓ ph2pilotgear.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:44] ✓ shoulder.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:44] ✓ hair.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:44] ✓ neyobackarmor.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:45] ✓ neyohead.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:45] ✓ neyo_hair.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:47] ✓ 327th shoulder.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:47] ✓ pauldron1.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:47] ✓ arc_arm.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:48] ✓ arc_arm1.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:49] ✓ arc_arm2.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:49] ✓ pauldrongray1.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:49] ✓ cody_visor.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:49] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:49] ✓ phase2boots.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:49] ✓ phase2gloves.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:49] ✓ shoulder.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:49] ✓ platestrap.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:49] ✓ arc_arm2.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:50] ✓ backantenna.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:50] ✓ boots.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:51] ✓ boots1.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:51] ✓ legs.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:51] ✓ cap.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:51] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:51] ✓ rank.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:51] ✓ cap.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:54] ✓ chestguard.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:54] ✓ engineerset.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:54] ✓ glasses.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:54] ✓ goggles.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:54] ✓ binos.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:55] ✓ saber.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:55] ⚠ v_awp_scope.vtf: 256x256 → 4096x4096 [AI] (10.7MB) ⚠️ FLAT
[21:45:55] ✓ arc_backpack.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:55] ✓ cody_visor.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:55] ✓ cody_visor1.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:55] ✓ hair.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:45:55] ✓ pauldron.vtf: 256x256 → 4096x4096 [AI] (10.7MB)
[21:46:01] ✓ screen.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[21:46:01] ✓ phase2helmet.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:01] ✓ phase2helmet.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:01] ✓ tex_0010_0.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:01] ✓ backantenna.vtf: 256x512 → 2048x4096 [AI] (5.3MB)
[21:46:01] ✓ backantenna2.vtf: 256x512 → 2048x4096 [AI] (5.3MB)
[21:46:01] ✓ repcom_numbers_cs2.vtf: 256x256 → 4096x4096 [AI] (21.3MB)
[21:46:01] ✓ phase2helmet.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:01] ✓ tex_0010_0.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:01] ✓ phase2helmet.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:01] ✓ phase2helmet.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:01] ✓ tex_0010_0.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:03] ✓ phase2helmet.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:03] ✓ phase2helmet.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:03] ✓ phase2helmet1.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:04] ✓ phase2helmet2.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:04] ✓ phase2helmet3.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:05] ✓ phase2helmet5.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:05] ✓ phase2helmet6.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:06] ✓ phase2helmet.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:07] ✓ phase2helmet.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:07] ✓ phase2helmet1.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:07] ✓ phase2helmet2.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:08] ✓ phase2helmet3.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:09] ✓ phase2helmet4.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:09] ✓ p1_helmet.vtf: 512x256 → 4096x2048 [AI] (5.3MB)
[21:46:09] 📦 Batch 2/3 (200 files)...
[21:46:09] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  queueC=2[8]  queueT=1[2]
[21:46:09] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/1
[21:46:09] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  subgroup=32(32~32)  ops=1/1/1/1/1/1/1/1/1/1
[21:46:09] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-cm=16x16x16/16x8x16/16x8x8  int8-cm=16x16x32/16x8x32  bf16-cm=16x16x16  fp8-cm=16x16x32
[21:46:09] [GPU] [1 AMD Radeon(TM) Graphics]  queueC=1[2]  queueT=2[1]
[21:46:09] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/0
[21:46:09] [GPU] [1 AMD Radeon(TM) Graphics]  subgroup=64(32~64)  ops=1/1/1/1/1/1/1/1/0/0
[21:46:09] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-cm=0  int8-cm=0  bf16-cm=0  fp8-cm=0
[21:46:10] [GPU] G:\_vtf_scratch\vtf_batch_2_1771364769\input/0000.bmp -> G:\_vtf_scratch\vtf_batch_2_1771364769\output/0000.png done
[21:46:10] [GPU] G:\_vtf_scratch\vtf_batch_2_1771364769\input/0001.bmp -> G:\_vtf_scratch\vtf_batch_2_1771364769\output/0001.png done
[21:46:10] [GPU] G:\_vtf_scratch\vtf_batch_2_1771364769\input/0003.bmp -> G:\_vtf_scratch\vtf_batch_2_1771364769\output/0003.png done
[21:46:10] [GPU] G:\_vtf_scratch\vtf_batch_2_1771364769\input/0002.bmp -> G:\_vtf_scratch\vtf_batch_2_1771364769\output/0002.png done
[21:46:10] [GPU] G:\_vtf_scratch\vtf_batch_2_1771364769\input/0005.bmp -> G:\_vtf_scratch\vtf_batch_2_1771364769\output/0005.png done
[21:46:10] [GPU] G:\_vtf_scratch\vtf_batch_2_1771364769\input/0004.bmp -> G:\_vtf_scratch\vtf_batch_2_1771364769\output/0004.png done
