=== VTF Upscaler 7.0.0 Log — 2026-02-21 20:01:51 ===

[20:01:51] ⚡ Using cached scan for 14834 files (instant)...
[20:01:51] ⊖ Skipped 11970 files: 5052x already 4096x4096, 1795x normal map, 858x specular, 463x 4096x2048, 344x 2048x4096, 71x bump map, 44x 512x4096, 42x special texture, 33x detail texture, 30x 4096x1024, 30x mask texture, 29x 4096x256, 16x 1024x4096, 11x 4096x512, 5x environment map, 5x gloss map, 3x 256x4096, 1x 128x4096
[20:01:51] 🔍 Scan done: 2864 to upscale (2083.0 MB), 11970 skipped | batch size: 200
[20:01:51] 📦 Batch 1/15 (200 files)...
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0141.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0141.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0144.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0144.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0143.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0143.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0146.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0146.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0145.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0145.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0148.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0148.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0147.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0147.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0150.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0150.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0149.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0149.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0152.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0152.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0151.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0151.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0154.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0154.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0153.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0153.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0156.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0156.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0155.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0155.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0158.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0158.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0157.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0157.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0160.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0160.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0159.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0159.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0162.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0162.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0161.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0161.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0164.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0164.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0163.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0163.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0166.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0166.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0165.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0165.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0168.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0168.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0167.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0167.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0170.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0170.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0169.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0169.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0172.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0172.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0171.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0171.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0174.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0174.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0173.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0173.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0176.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0176.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0175.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0175.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0178.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0178.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0177.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0177.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0180.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0180.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0179.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0179.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0182.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0182.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0181.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0181.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0184.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0184.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0183.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0183.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0186.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0186.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0185.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0185.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0188.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0188.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0187.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0187.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0190.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0190.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0189.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0189.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0192.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0192.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0191.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0191.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0194.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0194.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0193.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0193.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0196.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0196.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0195.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0195.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0198.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0198.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0197.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0197.png done
[20:02:38] [GPU] R:\vtf_batch_3_1771704124\input/0199.bmp -> G:\_vtf_scratch\vtf_out_3_1771704157\output/0199.png done
[20:02:42] ✓ lgtning.vtf: 32x64 → 2048x4096 [AI] (5.3MB)
[20:02:42] ✓ plasma.vtf: 32x64 → 2048x4096 [AI] (5.3MB)
[20:02:42] ✓ flare3.vtf: 32x32 → 4096x4096 [AI] (64.0MB)
[20:02:42] ✓ gargeye1.vtf: 32x32 → 4096x4096 [AI] (64.0MB)
[20:02:42] ⚠ white2.vtf: 32x32 → 4096x4096 [AI] (85.3MB) ⚠️ FLAT
[20:02:42] ✗ white3.vtf: AI output missing or corrupted
[20:02:42] ✗ sentinellandingcraftwindow.vtf: AI output missing or corrupted
[20:02:42] ✓ tracer_middle.vtf: 16x64 → 1024x4096 [AI] (21.3MB)
[20:02:42] ✓ tracer_middle2.vtf: 16x64 → 1024x4096 [AI] (21.3MB)
[20:02:42] ⚠ select_ring.vtf: 64x64 → 4096x4096 [AI] (21.3MB) ⚠️ FLAT
[20:02:42] ✓ bluelaser1.vtf: 64x128 → 2048x4096 [AI] (5.3MB)
[20:02:42] ✓ bluelaser1_smoke.vtf: 32x256 → 512x4096 [AI] (1.3MB)
[20:02:42] ✓ hydragutbeam.vtf: 128x64 → 4096x2048 [AI] (5.3MB)
[20:02:42] ✓ hydragutbeamcap.vtf: 128x64 → 4096x2048 [AI] (5.3MB)
[20:02:42] ✓ laser1_smoke.vtf: 32x256 → 512x4096 [AI] (1.3MB)
[20:02:42] ✓ blueshaft1.vtf: 64x128 → 2048x4096 [AI] (5.3MB)
[20:02:43] ✓ hydragutbeam.vtf: 128x64 → 4096x2048 [AI] (5.3MB)
[20:02:43] ✓ hydragutbeamcap.vtf: 128x64 → 4096x2048 [AI] (5.3MB)
[20:02:43] ✓ tp_beam001.vtf: 32x128 → 1024x4096 [AI] (5.3MB)
[20:02:43] ✓ physbeam_active_white.vtf: 64x128 → 2048x4096 [AI] (5.3MB)
[20:02:43] ✓ tech_powerup_health_decal_d.vtf: 32x128 → 1024x4096 [AI] (5.3MB)
[20:02:43] ✓ tech_powerup_weapon_decal_d.vtf: 32x128 → 1024x4096 [AI] (5.3MB)
[20:02:44] ✓ ins_smoke_beam.vtf: 32x128 → 1024x4096 [AI] (5.3MB)
[20:02:52] ✓ blood.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:52] ✓ blood2.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:52] ✓ fleck_antlion1.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:52] ✓ fleck_antlion2.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:52] ✓ fleck_glass1.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:52] ✓ fleck_glass2.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:52] ✓ fleck_glass3.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:52] ✓ splash2.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ particle_noisesphere.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ particle_smokegrenade.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ⚠ sphere_dx7.vtf: 64x64 → 4096x4096 [AI] (21.3MB) ⚠️ FLAT
[20:02:53] ✓ combineball_glow_black_1.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ combineball_glow_blue_1.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ combineball_glow_red_1.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ heatwave.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ heatwavedx70.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ muzzleflash_cs.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ obsolete.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ plasmabeam.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ plasmahalo.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ purpleglow1.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ scanner.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ scanner_bottom.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:53] ✓ pd_level_icon_01_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:54] ✓ pd_level_icon_02_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:54] ✓ pd_level_icon_03_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:54] ✓ pd_level_icon_04_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:54] ✓ pd_level_icon_05_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:54] ✓ pd_level_icon_06_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:54] ✓ pd_level_icon_07_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:55] ✓ pd_level_icon_08_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:55] ✓ pd_level_icon_09_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:55] ✓ pd_level_icon_1.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:56] ✓ pd_level_icon_10.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:56] ✓ pd_level_icon_10_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:56] ✓ pd_level_icon_11.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:56] ✓ pd_level_icon_11_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:56] ✓ pd_level_icon_12.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:57] ✓ pd_level_icon_12_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:57] ✓ pd_level_icon_13.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:57] ✓ pd_level_icon_13_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:57] ✓ pd_level_icon_14.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:58] ✓ pd_level_icon_14_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:58] ✓ pd_level_icon_15.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:58] ✓ pd_level_icon_15_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:58] ✓ pd_level_icon_16.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:59] ✓ pd_level_icon_16_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:59] ✓ pd_level_icon_17.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:59] ✓ pd_level_icon_17_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:02:59] ✓ pd_level_icon_18.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:00] ✓ pd_level_icon_18_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:00] ✓ pd_level_icon_19.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:00] ✓ pd_level_icon_19_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:00] ✓ pd_level_icon_2.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:01] ✓ pd_level_icon_20.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:01] ✓ pd_level_icon_20_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:01] ✓ pd_level_icon_21.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:01] ✓ pd_level_icon_21_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:02] ✓ pd_level_icon_22.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:02] ✓ pd_level_icon_22_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:02] ✓ pd_level_icon_23.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:02] ✓ pd_level_icon_23_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:03] ✓ pd_level_icon_24.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:03] ✓ pd_level_icon_24_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:03] ✓ pd_level_icon_25.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:04] ✓ pd_level_icon_25_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:04] ✓ pd_level_icon_26.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:04] ✓ pd_level_icon_26_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:04] ✓ pd_level_icon_27.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:05] ✓ pd_level_icon_27_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:05] ✓ pd_level_icon_28.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:05] ✓ pd_level_icon_28_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:05] ✓ pd_level_icon_29.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:06] ✓ pd_level_icon_29_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:06] ✓ pd_level_icon_3.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:06] ✓ pd_level_icon_30.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:07] ✓ pd_level_icon_30_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:07] ✓ pd_level_icon_31.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:07] ✓ pd_level_icon_31_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:07] ✓ pd_level_icon_32.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:08] ✓ pd_level_icon_32_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:08] ✓ pd_level_icon_33.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:08] ✓ pd_level_icon_33_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:08] ✓ pd_level_icon_34.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:09] ✓ pd_level_icon_34_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:09] ✓ pd_level_icon_35.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:09] ✓ pd_level_icon_35_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:10] ✓ pd_level_icon_36.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:10] ✓ pd_level_icon_36_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:10] ✓ pd_level_icon_37.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:10] ✓ pd_level_icon_37_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:10] ✓ pd_level_icon_38.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:11] ✓ pd_level_icon_38_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:11] ✓ pd_level_icon_39.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:11] ✓ pd_level_icon_39_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:11] ✓ pd_level_icon_4.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:12] ✓ pd_level_icon_40.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:12] ✓ pd_level_icon_40_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:12] ✓ pd_level_icon_41.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:12] ✓ pd_level_icon_41_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:13] ✓ pd_level_icon_42.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:13] ✓ pd_level_icon_42_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:13] ✓ pd_level_icon_43.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:14] ✓ pd_level_icon_43_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:14] ✓ pd_level_icon_44.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:14] ✓ pd_level_icon_44_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:14] ✓ pd_level_icon_45.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:14] ✓ pd_level_icon_45_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:15] ✓ pd_level_icon_46.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:15] ✓ pd_level_icon_46_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:15] ✓ pd_level_icon_47.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:15] ✓ pd_level_icon_47_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:16] ✓ pd_level_icon_48.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:16] ✓ pd_level_icon_48_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:16] ✓ pd_level_icon_49.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:16] ✓ pd_level_icon_49_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:16] ✓ pd_level_icon_5.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:17] ✓ pd_level_icon_50.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:17] ✓ pd_level_icon_50_blue.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:17] ✓ pd_level_icon_6.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:17] ✓ pd_level_icon_7.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:18] ✓ pd_level_icon_8.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:18] ✓ pd_level_icon_9.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:18] ✓ rw_sw_laser_f_aqua.vtf: 64x64 → 4096x4096 [AI] (21.3MB)
[20:03:18] 📦 Batch 4/15 (200 files)...
[20:03:18] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  queueC=2[8]  queueT=1[2]
[20:03:18] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/1
[20:03:18] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  subgroup=32(32~32)  ops=1/1/1/1/1/1/1/1/1/1
[20:03:18] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-cm=16x16x16/16x8x16/16x8x8  int8-cm=16x16x32/16x8x32  bf16-cm=16x16x16  fp8-cm=16x16x32
[20:03:18] [GPU] [1 AMD Radeon(TM) Graphics]  queueC=1[2]  queueT=2[1]
[20:03:18] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/0
[20:03:18] [GPU] [1 AMD Radeon(TM) Graphics]  subgroup=64(32~64)  ops=1/1/1/1/1/1/1/1/0/0
[20:03:18] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-cm=0  int8-cm=0  bf16-cm=0  fp8-cm=0
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0000.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0000.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0001.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0001.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0003.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0003.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0002.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0002.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0005.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0005.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0004.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0004.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0007.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0007.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0006.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0006.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0009.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0009.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0008.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0008.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0011.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0011.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0010.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0010.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0013.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0013.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0012.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0012.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0015.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0015.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0014.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0014.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0017.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0017.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0016.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0016.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0019.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0019.png done
[20:03:19] [GPU] R:\vtf_batch_4_1771704157\input/0018.bmp -> G:\_vtf_scratch\vtf_out_4_1771704198\output/0018.png done
